        test_acc  balanced_acc    nfeat  max_alpha     emissions   duration
count  44.000000     44.000000     44.0       44.0  4.400000e+01  44.000000
mean    0.973980      0.938998  12533.0        0.0  3.118189e-06   0.289983
std     0.021304      0.045030      0.0        0.0  2.898466e-07   0.005666
min     0.916700      0.833300  12533.0        0.0  2.536082e-06   0.281203
25%     0.966700      0.916700  12533.0        0.0  2.943437e-06   0.286876
50%     0.975250      0.947250  12533.0        0.0  3.143351e-06   0.288896
75%     0.983600      0.958300  12533.0        0.0  3.336129e-06   0.293241
max     1.000000      1.000000  12533.0        0.0  3.518154e-06   0.316588
GLOBAL EMISSIONS: 3.494786682405016e-06 ( 7.766192627566703e-08 each execution)
