        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.992825      0.990959  773.431818  2.000000e-01   0.000352  25.700128
std     0.010943      0.019298   77.687627  8.422938e-17   0.000003   0.051768
min     0.950800      0.906500  639.000000  2.000000e-01   0.000346  25.629030
25%     0.983300      0.990200  717.750000  2.000000e-01   0.000350  25.653499
50%     1.000000      1.000000  762.500000  2.000000e-01   0.000352  25.683631
75%     1.000000      1.000000  820.500000  2.000000e-01   0.000353  25.740887
max     1.000000      1.000000  946.000000  2.000000e-01   0.000359  25.814039
GLOBAL EMISSIONS: 0.0003509874166762 ( 7.799720370582223e-06 each execution)
