        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.993955      0.994809  401.136364  3.000000e-01   0.000467  34.129380
std     0.008830      0.011011   42.662325  5.615292e-17   0.000003   0.138805
min     0.967200      0.944500  309.000000  3.000000e-01   0.000461  34.005003
25%     0.983300      0.990200  383.250000  3.000000e-01   0.000465  34.054199
50%     1.000000      1.000000  402.500000  3.000000e-01   0.000466  34.084420
75%     1.000000      1.000000  420.250000  3.000000e-01   0.000469  34.164676
max     1.000000      1.000000  499.000000  3.000000e-01   0.000475  34.797290
GLOBAL EMISSIONS: 0.0004677573972614 ( 1.039460882803111e-05 each execution)
