test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.8571,0.8472,34.0,0.25,0.0006266275676826,56.64015364646912
0.9,0.8901,49.0,0.25,0.0004480264023804,40.63203406333923
0.8095,0.7857,32.0,0.25,0.0005169530620295,46.77413988113403
0.8095,0.7981,35.0,0.25,0.0004703912282143,43.25901079177856
0.9,0.8901,40.0,0.25,0.0005667032408141,51.62350845336914
0.7619,0.7356,39.0,0.25,0.000582792546421,52.67932915687561
0.9048,0.9,41.0,0.25,0.000458926355149,42.16498303413391
0.7,0.6667,22.0,0.25,0.0005234812009259,47.36848497390747
0.8571,0.85,27.0,0.25,0.0005948164421873,53.94744825363159
0.8095,0.8167,34.0,0.25,0.0006532799003458,59.38325834274292
0.8,0.7879,34.0,0.25,0.0005292587026872,47.58846974372864
0.7619,0.7917,37.0,0.25,0.0004629159181224,41.96721386909485
0.8095,0.7981,52.0,0.25,0.0005325460413554,47.869935035705566
0.85,0.8452,35.0,0.25,0.0005046018103283,46.11891269683838
