        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.830568      0.824507  191.840909  3.000000e-01   0.000287  26.471205
std     0.066404      0.072931   59.155665  5.615292e-17   0.000005   0.370959
min     0.700000      0.686900  100.000000  3.000000e-01   0.000275  25.292123
25%     0.800000      0.787350  149.250000  3.000000e-01   0.000284  26.287999
50%     0.809500      0.818200  173.500000  3.000000e-01   0.000287  26.489490
75%     0.857100      0.869925  226.250000  3.000000e-01   0.000291  26.799547
max     1.000000      1.000000  367.000000  3.000000e-01   0.000297  26.993913
GLOBAL EMISSIONS: 0.0002821654801726 ( 6.270344003835555e-06 each execution)
