        test_acc  balanced_acc   nfeat  max_alpha     emissions   duration
count  44.000000     44.000000    44.0       44.0  4.400000e+01  44.000000
mean    0.717961      0.724391  2000.0        0.0  7.381252e-07   0.098145
std     0.118697      0.113968     0.0        0.0  2.288539e-07   0.003595
min     0.500000      0.500000  2000.0        0.0  3.694781e-07   0.090074
25%     0.619000      0.657525  2000.0        0.0  5.539671e-07   0.096619
50%     0.707150      0.750000  2000.0        0.0  6.986011e-07   0.098443
75%     0.809500      0.807925  2000.0        0.0  9.564869e-07   0.100287
max     0.950000      0.937500  2000.0        0.0  1.106578e-06   0.105798
GLOBAL EMISSIONS: 4.884809342355526e-07 ( 1.0855131871901169e-08 each execution)
