        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.831752      0.827673  1085.159091  1.000000e-01   0.000145  13.363779
std     0.069418      0.074815   184.016044  4.211469e-17   0.000003   0.159977
min     0.700000      0.686900   667.000000  1.000000e-01   0.000138  12.913733
25%     0.800000      0.785700   947.000000  1.000000e-01   0.000142  13.249470
50%     0.809500      0.825750  1075.500000  1.000000e-01   0.000145  13.393772
75%     0.857100      0.858725  1214.750000  1.000000e-01   0.000148  13.488456
max     1.000000      1.000000  1506.000000  1.000000e-01   0.000150  13.618554
GLOBAL EMISSIONS: 0.0001470106077609 ( 3.2669023946866668e-06 each execution)
