        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0  44.000000  44.000000
mean    0.837273      0.832175   99.931818        0.5   0.000324  29.858140
std     0.059513      0.066010    0.254972        0.0   0.000022   1.979282
min     0.714300      0.694400   99.000000        0.5   0.000265  24.382632
25%     0.807125      0.796500  100.000000        0.5   0.000309  28.522949
50%     0.850000      0.836500  100.000000        0.5   0.000322  29.755335
75%     0.857100      0.870225  100.000000        0.5   0.000338  31.188232
max     1.000000      1.000000  100.000000        0.5   0.000362  33.762079
GLOBAL EMISSIONS: 0.0003246402840022 ( 7.214228533382222e-06 each execution)
