        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.840520      0.833855  100.545455  4.000000e-01   0.000328  30.228022
std     0.060869      0.066450    3.725803  1.684588e-16   0.000021   1.985662
min     0.714300      0.694400   97.000000  4.000000e-01   0.000260  23.942157
25%     0.809500      0.790750  100.000000  4.000000e-01   0.000313  28.983347
50%     0.850000      0.845200  100.000000  4.000000e-01   0.000331  30.358867
75%     0.857100      0.870225  100.000000  4.000000e-01   0.000343  31.711133
max     1.000000      1.000000  122.000000  4.000000e-01   0.000366  33.314348
GLOBAL EMISSIONS: 0.0003228410496868 ( 7.174245548595556e-06 each execution)
