        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.836084      0.830607  448.295455  2.000000e-01   0.000217  20.047624
std     0.069460      0.076132  121.937761  8.422938e-17   0.000003   0.211093
min     0.700000      0.686900  188.000000  2.000000e-01   0.000210  19.690907
25%     0.800000      0.790200  369.000000  2.000000e-01   0.000215  19.854963
50%     0.850000      0.833300  426.500000  2.000000e-01   0.000217  20.094020
75%     0.857100      0.869925  521.750000  2.000000e-01   0.000220  20.205398
max     1.000000      1.000000  800.000000  2.000000e-01   0.000222  20.549291
GLOBAL EMISSIONS: 0.0002148446180871 ( 4.77432484638e-06 each execution)
