test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
1.0,1.0,34.0,0.15000000000000002,0.0010354045670738,93.34410238265993
1.0,1.0,22.0,0.15000000000000002,0.0011924237902016,107.91615962982178
1.0,1.0,23.0,0.15000000000000002,0.0013361184812968,120.85865926742554
0.9833,0.9902,46.0,0.15000000000000002,0.0011946123553088,107.93518447875977
1.0,1.0,17.0,0.15000000000000002,0.001424022895269,128.89604496955872
0.9672,0.9808,28.0,0.15000000000000002,0.001208632951307,109.43027424812315
0.9833,0.9545,31.0,0.15000000000000002,0.0012971443386392,117.78637051582336
0.9833,0.9902,35.0,0.15000000000000002,0.0012524539092252,113.457190990448
0.9836,0.9902,39.0,0.15000000000000002,0.0012788702712091,116.0559196472168
0.9833,0.9902,42.0,0.15000000000000002,0.0010090850155665,91.39193797111513
1.0,1.0,24.0,0.15000000000000002,0.0011477181824304,104.07398700714111
0.9836,0.9902,25.0,0.15000000000000002,0.0013643104719083,123.4895043373108
1.0,1.0,41.0,0.15000000000000002,0.0010332659835964,94.08411359786987
0.9833,0.9902,19.0,0.15000000000000002,0.0015948644670996,144.84763312339783
