        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.954541      0.947600  737.704545  2.000000e-01   0.000212  19.517112
std     0.033391      0.037405   85.119227  8.422938e-17   0.000004   0.255671
min     0.875000      0.864300  559.000000  2.000000e-01   0.000204  19.030507
25%     0.916700      0.909100  684.000000  2.000000e-01   0.000208  19.387276
50%     0.958300      0.944400  725.000000  2.000000e-01   0.000211  19.442952
75%     0.968725      0.976600  781.500000  2.000000e-01   0.000215  19.670743
max     1.000000      1.000000  965.000000  2.000000e-01   0.000219  19.960280
GLOBAL EMISSIONS: 0.0002165903628234 ( 4.813119173853333e-06 each execution)
