        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0  44.000000  44.000000
mean    0.964005      0.960241   99.795455        0.5   0.000390  35.952151
std     0.031881      0.036211    0.461522        0.0   0.000008   0.729430
min     0.875000      0.864300   98.000000        0.5   0.000372  34.483382
25%     0.958300      0.944400  100.000000        0.5   0.000385  35.441661
50%     0.958300      0.959400  100.000000        0.5   0.000391  36.000283
75%     1.000000      1.000000  100.000000        0.5   0.000395  36.464417
max     1.000000      1.000000  100.000000        0.5   0.000406  37.352860
GLOBAL EMISSIONS: 0.0003716412984787 ( 8.25869552174889e-06 each execution)
