        test_acc  balanced_acc   nfeat  max_alpha     emissions   duration
count  44.000000     44.000000    44.0       44.0  4.400000e+01  44.000000
mean    0.927082      0.919334  3571.0        0.0  9.417069e-07   0.106283
std     0.048488      0.046234     0.0        0.0  2.739349e-07   0.003024
min     0.791700      0.807700  3571.0        0.0  4.422920e-07   0.094990
25%     0.916700      0.900000  3571.0        0.0  7.347350e-07   0.105622
50%     0.916700      0.910100  3571.0        0.0  1.021998e-06   0.106511
75%     0.958300      0.944400  3571.0        0.0  1.057944e-06   0.107859
max     1.000000      1.000000  3571.0        0.0  1.745858e-06   0.111204
GLOBAL EMISSIONS: 1.0753209572924974e-06 ( 2.3896021273166608e-08 each execution)
