        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  29.000000     29.000000   29.000000       29.0  29.000000  29.000000
mean    0.993121      0.994714  103.379310        0.5   0.000446  39.963827
std     0.008333      0.009095   15.093551        0.0   0.000007   0.591130
min     0.983300      0.954500   75.000000        0.5   0.000432  38.946068
25%     0.983300      0.990200   94.000000        0.5   0.000442  39.560690
50%     1.000000      1.000000  101.000000        0.5   0.000445  39.834788
75%     1.000000      1.000000  115.000000        0.5   0.000450  40.356858
max     1.000000      1.000000  131.000000        0.5   0.000461  41.106833
GLOBAL EMISSIONS: 0.0004612340290411 ( 1.5374467634703336e-05 each execution)
