        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.993697      0.993814  744.413793  3.000000e-01   0.000299  26.933637
std     0.009304      0.013105   88.129984  5.649373e-17   0.000007   0.631189
min     0.967200      0.944500  547.000000  3.000000e-01   0.000283  26.066374
25%     0.983300      0.990200  681.000000  3.000000e-01   0.000296  26.519088
50%     1.000000      1.000000  744.000000  3.000000e-01   0.000298  26.865516
75%     1.000000      1.000000  814.000000  3.000000e-01   0.000304  27.131864
max     1.000000      1.000000  923.000000  3.000000e-01   0.000317  28.615346
GLOBAL EMISSIONS: 0.0002998667185793 ( 9.995557285976667e-06 each execution)
