        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.994262      0.995390  339.586207  4.000000e-01   0.000368  33.022807
std     0.008050      0.009099   36.284114  1.129875e-16   0.000006   0.536225
min     0.983300      0.954500  283.000000  4.000000e-01   0.000359  32.421369
25%     0.983300      0.990200  313.000000  4.000000e-01   0.000364  32.597692
50%     1.000000      1.000000  337.000000  4.000000e-01   0.000367  32.747017
75%     1.000000      1.000000  363.000000  4.000000e-01   0.000372  33.374305
max     1.000000      1.000000  427.000000  4.000000e-01   0.000383  34.330835
GLOBAL EMISSIONS: 0.0003693530388204 ( 1.231176796068e-05 each execution)
