        test_acc  balanced_acc    nfeat  max_alpha     emissions   duration
count  29.000000     29.000000     29.0       29.0  2.900000e+01  29.000000
mean    0.978255      0.950155  12533.0        0.0  2.142354e-06   0.223914
std     0.025142      0.054269      0.0        0.0  2.609288e-07   0.002226
min     0.916700      0.833300  12533.0        0.0  1.664389e-06   0.219526
25%     0.966700      0.916700  12533.0        0.0  1.929136e-06   0.222409
50%     0.983600      0.958300  12533.0        0.0  2.145473e-06   0.223464
75%     1.000000      1.000000  12533.0        0.0  2.307887e-06   0.225293
max     1.000000      1.000000  12533.0        0.0  2.796400e-06   0.230139
GLOBAL EMISSIONS: 1.905334660364829e-06 ( 6.351115534549431e-08 each execution)
