        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.960695      0.960748   99.727273  2.000000e-01       -1.0  33.538851
std     0.003933      0.003920    0.544043  8.422938e-17        0.0   0.332436
min     0.950700      0.950800   98.000000  2.000000e-01       -1.0  33.203588
25%     0.958400      0.958400  100.000000  2.000000e-01       -1.0  33.346853
50%     0.961000      0.961000  100.000000  2.000000e-01       -1.0  33.427632
75%     0.964000      0.964100  100.000000  2.000000e-01       -1.0  33.681651
max     0.969600      0.969600  100.000000  2.000000e-01       -1.0  35.195736
GLOBAL EMISSIONS: 1556.6198470592499 ( 34.59155215687222 each execution)
