test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.8095,0.7981,37.0,0.1,0.0009416958369239,74.94523429870605
0.9,0.8901,50.0,0.1,0.0007014838573637,55.82940864562988
0.8095,0.7857,43.0,0.1,0.00064557646975,51.255921363830566
0.8095,0.7981,25.0,0.1,0.0007436986519069,59.11372184753418
0.9,0.9333,43.0,0.1,0.0011428521993454,90.92972683906557
0.9048,0.8929,38.0,0.1,0.000762453272538,60.08719325065613
0.9048,0.9,51.0,0.1,0.0007271043946273,57.32704114913941
0.75,0.7292,36.0,0.1,0.0006302800907343,50.17380881309509
0.7619,0.7356,38.0,0.1,0.0007547082438429,59.69798851013184
0.7619,0.775,53.0,0.1,0.0012014627628968,95.46665978431702
0.8,0.7879,47.0,0.1,0.0006809850588694,54.20672082901001
0.7619,0.7917,56.0,0.1,0.0007084533122278,56.55898308753967
0.7619,0.75,63.0,0.1,0.001062032679513,84.33105206489563
0.85,0.8452,45.0,0.1,0.0008852967257977,70.51808285713196
