        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.930295      0.938464  1452.590909  2.000000e-01   0.000216  20.040024
std     0.067364      0.059906   114.055743  8.422938e-17   0.000003   0.220738
min     0.733300      0.750000  1193.000000  2.000000e-01   0.000210  19.634657
25%     0.866700      0.900000  1389.750000  2.000000e-01   0.000213  19.841198
50%     0.933300      0.944400  1451.000000  2.000000e-01   0.000216  20.066652
75%     1.000000      1.000000  1552.500000  2.000000e-01   0.000218  20.255996
max     1.000000      1.000000  1634.000000  2.000000e-01   0.000224  20.363816
GLOBAL EMISSIONS: 0.0002189684306169 ( 4.86596512482e-06 each execution)
