        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.919689      0.929680  2816.545455  1.000000e-01   0.000143  13.211005
std     0.078195      0.069517   217.596325  4.211469e-17   0.000004   0.311388
min     0.733300      0.732100  2347.000000  1.000000e-01   0.000131  12.431659
25%     0.866700      0.897225  2701.250000  1.000000e-01   0.000140  13.095522
50%     0.933300      0.940950  2836.500000  1.000000e-01   0.000143  13.238624
75%     1.000000      1.000000  2930.500000  1.000000e-01   0.000146  13.468337
max     1.000000      1.000000  3302.000000  1.000000e-01   0.000150  13.682389
GLOBAL EMISSIONS: 0.0001386678777181 ( 3.0815083937355557e-06 each execution)
