        test_acc  balanced_acc  nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.0       44.0  44.000000  44.000000
mean    0.507691      0.508423  500.0        0.0   0.000036   3.343845
std     0.021139      0.025638    0.0        0.0   0.000001   0.021615
min     0.461400      0.446600  500.0        0.0   0.000034   3.313745
25%     0.494250      0.489375  500.0        0.0   0.000035   3.332563
50%     0.507800      0.509300  500.0        0.0   0.000036   3.337931
75%     0.524200      0.529175  500.0        0.0   0.000037   3.346959
max     0.550200      0.557500  500.0        0.0   0.000038   3.420235
GLOBAL EMISSIONS: 3.758635799351376e-05 ( 8.352523998558613e-07 each execution)
