        test_acc  balanced_acc  nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.0       44.0       44.0  44.000000
mean    0.505175      0.506970  500.0        0.0       -1.0   5.007119
std     0.021293      0.027972    0.0        0.0        0.0   0.035908
min     0.454400      0.441400  500.0        0.0       -1.0   4.928057
25%     0.493950      0.493350  500.0        0.0       -1.0   4.981402
50%     0.505500      0.507700  500.0        0.0       -1.0   5.007876
75%     0.520625      0.524825  500.0        0.0       -1.0   5.026980
max     0.540400      0.572900  500.0        0.0       -1.0   5.110554
GLOBAL EMISSIONS: 247.66593861579895 ( 5.503687524795533 each execution)
