        test_acc  balanced_acc  nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.0  4.400000e+01       44.0  44.000000
mean    0.533620      0.536425  500.0  4.000000e-01       -1.0  60.012574
std     0.020953      0.023303    0.0  1.684588e-16        0.0   0.486326
min     0.485600      0.459300  500.0  4.000000e-01       -1.0  59.476035
25%     0.520650      0.523925  500.0  4.000000e-01       -1.0  59.728303
50%     0.529400      0.535400  500.0  4.000000e-01       -1.0  59.838279
75%     0.548300      0.550400  500.0  4.000000e-01       -1.0  60.003911
max     0.577900      0.588300  500.0  4.000000e-01       -1.0  61.912767
GLOBAL EMISSIONS: 2725.8957736492157 ( 60.57546163664924 each execution)
