        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.825098      0.818309  118.386364  3.000000e-01       -1.0  42.362796
std     0.062896      0.066166   29.460431  5.615292e-17        0.0   2.415768
min     0.650000      0.650000   99.000000  3.000000e-01       -1.0  35.233494
25%     0.800000      0.787350  100.000000  3.000000e-01       -1.0  41.075982
50%     0.809500      0.817450  100.000000  3.000000e-01       -1.0  42.863900
75%     0.857100      0.851775  131.750000  3.000000e-01       -1.0  44.401246
max     1.000000      1.000000  225.000000  3.000000e-01       -1.0  45.453304
GLOBAL EMISSIONS: 1927.9532706737518 ( 42.84340601497226 each execution)
