        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.828395      0.821605   99.863636  4.000000e-01       -1.0  43.601566
std     0.058302      0.063836    0.347142  1.684588e-16        0.0   4.143901
min     0.714300      0.694400   99.000000  4.000000e-01       -1.0  34.420167
25%     0.800000      0.787350  100.000000  4.000000e-01       -1.0  40.792157
50%     0.829750      0.825750  100.000000  4.000000e-01       -1.0  43.586524
75%     0.857100      0.850000  100.000000  4.000000e-01       -1.0  46.195539
max     1.000000      1.000000  100.000000  4.000000e-01       -1.0  52.552044
GLOBAL EMISSIONS: 1982.2257809638977 ( 44.04946179919773 each execution)
