        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.823850      0.817893  271.431818  2.000000e-01       -1.0  32.899424
std     0.067459      0.075131   78.392097  8.422938e-17        0.0   0.793019
min     0.700000      0.670300  111.000000  2.000000e-01       -1.0  31.599759
25%     0.761900      0.750000  212.750000  2.000000e-01       -1.0  31.968093
50%     0.809500      0.818200  257.000000  2.000000e-01       -1.0  33.255045
75%     0.857100      0.857100  325.500000  2.000000e-01       -1.0  33.373864
max     1.000000      1.000000  460.000000  2.000000e-01       -1.0  34.930409
GLOBAL EMISSIONS: 1498.181468486786 ( 33.29292152192858 each execution)
