test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
1.0,1.0,2006.0,0.1,-1.0,18.483184576034546
0.875,0.875,1754.0,0.1,-1.0,18.47014355659485
1.0,1.0,1637.0,0.1,-1.0,18.506661415100098
0.9583,0.9444,1793.0,0.1,-1.0,18.483047008514404
0.9583,0.95,1766.0,0.1,-1.0,18.493253707885742
0.9167,0.9062,1533.0,0.1,-1.0,18.42052173614502
0.9167,0.9,1595.0,0.1,-1.0,18.49082064628601
0.9583,0.95,1993.0,0.1,-1.0,18.48823857307434
1.0,1.0,1767.0,0.1,-1.0,18.507121324539185
0.9167,0.9062,1345.0,0.1,-1.0,18.45383906364441
0.9583,0.95,1541.0,0.1,-1.0,18.524556636810303
0.9583,0.9444,1584.0,0.1,-1.0,18.499457597732544
0.9583,0.9444,1498.0,0.1,-1.0,18.647515296936035
0.9167,0.9111,1595.0,0.1,-1.0,18.715709686279297
1.0,1.0,1775.0,0.1,-1.0,18.651453971862793
0.9167,0.9062,1405.0,0.1,-1.0,18.7202570438385
0.9167,0.9091,1717.0,0.1,-1.0,18.668503999710083
0.9583,0.9444,1598.0,0.1,-1.0,18.591625928878784
0.9167,0.9,1191.0,0.1,-1.0,18.64562201499939
0.9167,0.9111,1669.0,0.1,-1.0,18.64098811149597
1.0,1.0,1541.0,0.1,-1.0,18.64862036705017
0.9583,0.9444,1751.0,0.1,-1.0,18.615034341812134
0.9583,0.9688,1680.0,0.1,-1.0,18.65175175666809
0.9583,0.9444,1410.0,0.1,-1.0,18.71215295791626
1.0,1.0,1651.0,0.1,-1.0,18.684539794921875
0.9583,0.95,1783.0,0.1,-1.0,18.64431357383728
0.9167,0.9062,1231.0,0.1,-1.0,18.680949211120605
0.9583,0.9444,1393.0,0.1,-1.0,18.704617023468018
0.9583,0.95,1952.0,0.1,-1.0,18.770172595977783
0.9167,0.9,1634.0,0.1,-1.0,18.75018882751465
0.9583,0.9444,1852.0,0.1,-1.0,18.79495930671692
0.875,0.8643,1631.0,0.1,-1.0,18.684969186782837
1.0,1.0,1580.0,0.1,-1.0,18.718602180480957
0.9167,0.9,1510.0,0.1,-1.0,18.819584608078003
0.875,0.8643,1743.0,0.1,-1.0,18.92313504219055
0.9583,0.9444,1474.0,0.1,-1.0,18.983818292617798
0.9167,0.9062,1506.0,0.1,-1.0,18.920223474502563
0.9167,0.9091,1756.0,0.1,-1.0,18.847741842269897
0.9167,0.9062,1566.0,0.1,-1.0,18.919973611831665
0.9583,0.9444,1741.0,0.1,-1.0,18.976637363433838
0.9583,0.95,1570.0,0.1,-1.0,18.942719221115112
0.9583,0.9444,1907.0,0.1,-1.0,18.949158191680908
0.9167,0.9,1541.0,0.1,-1.0,18.74884009361267
0.9583,0.9688,1588.0,0.1,-1.0,18.730271100997925
