test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
1.0,1.0,3571.0,0.0,-1.0,0.12163400650024414
0.875,0.875,3571.0,0.0,-1.0,0.12341094017028809
1.0,1.0,3571.0,0.0,-1.0,0.1222071647644043
0.9583,0.9444,3571.0,0.0,-1.0,0.12203192710876465
0.875,0.875,3571.0,0.0,-1.0,0.12230610847473145
0.9167,0.9062,3571.0,0.0,-1.0,0.12226247787475586
0.9167,0.9,3571.0,0.0,-1.0,0.12258791923522949
0.9583,0.95,3571.0,0.0,-1.0,0.1217508316040039
1.0,1.0,3571.0,0.0,-1.0,0.12239980697631836
0.9583,0.9444,3571.0,0.0,-1.0,0.12220144271850586
0.8333,0.8462,3571.0,0.0,-1.0,0.12187504768371582
0.9583,0.9444,3571.0,0.0,-1.0,0.12208008766174316
0.9167,0.9,3571.0,0.0,-1.0,0.1220240592956543
0.9167,0.9111,3571.0,0.0,-1.0,0.12496471405029297
0.9583,0.9444,3571.0,0.0,-1.0,0.12632179260253906
0.9583,0.9444,3571.0,0.0,-1.0,0.12192916870117188
0.875,0.875,3571.0,0.0,-1.0,0.12278056144714355
1.0,1.0,3571.0,0.0,-1.0,0.12177348136901855
0.9583,0.9444,3571.0,0.0,-1.0,0.12620902061462402
0.9167,0.9111,3571.0,0.0,-1.0,0.12179851531982422
0.9583,0.9444,3571.0,0.0,-1.0,0.12164092063903809
0.9167,0.9,3571.0,0.0,-1.0,0.12264204025268555
0.9167,0.9111,3571.0,0.0,-1.0,0.12243008613586426
0.875,0.8556,3571.0,0.0,-1.0,0.12230634689331055
0.9167,0.9,3571.0,0.0,-1.0,0.12357926368713379
0.9583,0.95,3571.0,0.0,-1.0,0.12140083312988281
0.9167,0.9062,3571.0,0.0,-1.0,0.12227392196655273
0.9167,0.9,3571.0,0.0,-1.0,0.12233877182006836
0.9167,0.9091,3571.0,0.0,-1.0,0.12226414680480957
0.9167,0.9,3571.0,0.0,-1.0,0.12137842178344727
0.9167,0.9,3571.0,0.0,-1.0,0.12229442596435547
0.8333,0.8462,3571.0,0.0,-1.0,0.12242507934570312
1.0,1.0,3571.0,0.0,-1.0,0.12260961532592773
0.875,0.8636,3571.0,0.0,-1.0,0.12279510498046875
0.9167,0.9091,3571.0,0.0,-1.0,0.12427830696105957
0.8333,0.8333,3571.0,0.0,-1.0,0.1225576400756836
0.9167,0.9062,3571.0,0.0,-1.0,0.124114990234375
0.9167,0.9091,3571.0,0.0,-1.0,0.12254595756530762
0.9167,0.9,3571.0,0.0,-1.0,0.12335324287414551
0.9167,0.9,3571.0,0.0,-1.0,0.12256765365600586
0.9583,0.95,3571.0,0.0,-1.0,0.12217187881469727
1.0,1.0,3571.0,0.0,-1.0,0.12251114845275879
0.9167,0.9,3571.0,0.0,-1.0,0.12233114242553711
0.9583,0.95,3571.0,0.0,-1.0,0.12253355979919434
