        test_acc  balanced_acc      nfeat  max_alpha  emissions   duration
count  29.000000     29.000000  29.000000       29.0  29.000000  29.000000
mean    0.845066      0.843579  16.172414        0.5   0.000595  44.492045
std     0.064371      0.066935   4.166782        0.0   0.000081   1.749743
min     0.666700      0.672700  10.000000        0.5   0.000450  40.093345
25%     0.809500      0.798100  13.000000        0.5   0.000509  43.875268
50%     0.850000      0.847200  15.000000        0.5   0.000629  44.890201
75%     0.900000      0.888900  20.000000        0.5   0.000662  45.484071
max     1.000000      1.000000  27.000000        0.5   0.000682  47.471164
GLOBAL EMISSIONS: 0.0006452821542205 ( 2.1509405140683334e-05 each execution)
