test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.898,0.898,10.0,0.25,0.0005273866745293,48.17185044288635
0.8894,0.8897,10.0,0.25,0.0007121172617902,64.19281554222107
0.8985,0.8985,10.0,0.25,0.0005238211272751,47.69904637336731
0.8834,0.8836,10.0,0.25,0.0005154449621477,47.16779351234436
0.8984,0.8985,10.0,0.25,0.0006117797945962,55.05256462097168
0.904,0.905,10.0,0.25,0.0006013535841961,54.88753819465637
0.9027,0.9029,10.0,0.25,0.0005333958599871,48.11557960510254
0.8954,0.8954,10.0,0.25,0.0007780947599099,71.07558846473694
0.889,0.8891,10.0,0.25,0.0004409981787637,39.71809196472168
0.8911,0.8911,10.0,0.25,0.0005285725720957,47.95544672012329
0.8988,0.899,10.0,0.25,0.0005874805172251,53.36530065536499
0.8886,0.8888,10.0,0.25,0.0005292724887849,47.8099889755249
0.9048,0.9049,10.0,0.25,0.0005407525044137,49.34832787513733
0.9031,0.9033,10.0,0.25,0.0006202292623905,56.18584370613098
