        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.562034      0.562150  265.250000  2.000000e-01   0.000234  21.582730
std     0.014671      0.014680    8.422354  8.422938e-17   0.000006   0.539001
min     0.530600      0.530700  246.000000  2.000000e-01   0.000222  20.318201
25%     0.554675      0.554750  260.750000  2.000000e-01   0.000231  21.346085
50%     0.562300      0.562350  264.500000  2.000000e-01   0.000235  21.566110
75%     0.570900      0.570925  271.250000  2.000000e-01   0.000237  21.883534
max     0.591200      0.591200  283.000000  2.000000e-01   0.000246  22.943482
GLOBAL EMISSIONS: 0.0002221264637643 ( 4.936143639206666e-06 each execution)
