        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0       44.0  44.000000
mean    0.918175      0.926852  161.386364        0.5       -1.0  59.749691
std     0.067221      0.061271   18.743329        0.0        0.0   0.719577
min     0.733300      0.750000  131.000000        0.5       -1.0  58.421409
25%     0.866700      0.866100  148.000000        0.5       -1.0  59.339366
50%     0.933300      0.937500  156.500000        0.5       -1.0  59.718276
75%     0.949975      0.958300  175.250000        0.5       -1.0  60.184112
max     1.000000      1.000000  218.000000        0.5       -1.0  61.748396
GLOBAL EMISSIONS: 2698.485641002655 ( 59.96634757783678 each execution)
