        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.924230      0.934084  489.250000  4.000000e-01       -1.0  49.236769
std     0.061987      0.054388   45.672303  1.684588e-16        0.0   0.521121
min     0.733300      0.750000  414.000000  4.000000e-01       -1.0  48.610215
25%     0.916650      0.928125  446.000000  4.000000e-01       -1.0  48.834964
50%     0.933300      0.940950  484.000000  4.000000e-01       -1.0  49.103466
75%     0.933300      0.944400  525.250000  4.000000e-01       -1.0  49.448521
max     1.000000      1.000000  591.000000  4.000000e-01       -1.0  51.087093
GLOBAL EMISSIONS: 2223.9686653614044 ( 49.4215258969201 each execution)
