        test_acc  balanced_acc   nfeat  max_alpha  emissions   duration
count  44.000000     44.000000    44.0       44.0       44.0  44.000000
mean    0.910605      0.920393  4026.0        0.0       -1.0   0.086262
std     0.062565      0.057007     0.0        0.0        0.0   0.000584
min     0.800000      0.803600  4026.0        0.0       -1.0   0.085377
25%     0.866700      0.866100  4026.0        0.0       -1.0   0.085798
50%     0.933300      0.937500  4026.0        0.0       -1.0   0.086225
75%     0.933300      0.944400  4026.0        0.0       -1.0   0.086482
max     1.000000      1.000000  4026.0        0.0       -1.0   0.088269
GLOBAL EMISSIONS: 12.257507085800171 ( 0.2723890463511149 each execution)
