        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01       44.0  44.000000
mean    0.924236      0.933843  1469.045455  2.000000e-01       -1.0  29.631302
std     0.066801      0.060001   106.237547  8.422938e-17        0.0   0.199396
min     0.733300      0.750000  1273.000000  2.000000e-01       -1.0  29.272978
25%     0.866700      0.900000  1393.000000  2.000000e-01       -1.0  29.521549
50%     0.933300      0.937500  1480.000000  2.000000e-01       -1.0  29.643603
75%     1.000000      1.000000  1529.000000  2.000000e-01       -1.0  29.726715
max     1.000000      1.000000  1736.000000  2.000000e-01       -1.0  30.372374
GLOBAL EMISSIONS: 1343.3703606128693 ( 29.852674680285983 each execution)
