        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01       44.0  44.000000
mean    0.829534      0.823539  268.454545  2.000000e-01       -1.0  32.769458
std     0.067774      0.075164   77.162003  8.422938e-17        0.0   0.730600
min     0.666700      0.634600  116.000000  2.000000e-01       -1.0  31.541990
25%     0.800000      0.787350  212.750000  2.000000e-01       -1.0  31.935634
50%     0.850000      0.833300  262.500000  2.000000e-01       -1.0  33.103363
75%     0.857100      0.858725  308.750000  2.000000e-01       -1.0  33.384190
max     1.000000      1.000000  444.000000  2.000000e-01       -1.0  33.545045
GLOBAL EMISSIONS: 1494.7374765872955 ( 33.216388368606566 each execution)
