        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.960586      0.960639   99.704545  4.000000e-01   0.000255  23.363503
std     0.003592      0.003605    0.593748  1.684588e-16   0.000005   0.442452
min     0.952400      0.952400   98.000000  4.000000e-01   0.000240  21.839613
25%     0.957800      0.957875  100.000000  4.000000e-01   0.000254  23.350905
50%     0.961000      0.961000  100.000000  4.000000e-01   0.000256  23.565492
75%     0.962825      0.962925  100.000000  4.000000e-01   0.000258  23.607058
max     0.967000      0.967000  100.000000  4.000000e-01   0.000264  23.657056
GLOBAL EMISSIONS: 0.0002547544435768 ( 5.6612098572622225e-06 each execution)
