        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  44.000000     44.000000   44.000000       44.0  44.000000  44.000000
mean    0.960605      0.960655   99.681818        0.5   0.000256  23.495342
std     0.004423      0.004427    0.601267        0.0   0.000003   0.136198
min     0.950300      0.950300   98.000000        0.5   0.000251  23.083925
25%     0.957000      0.957075   99.750000        0.5   0.000254  23.487874
50%     0.961650      0.961700  100.000000        0.5   0.000256  23.547953
75%     0.963800      0.963950  100.000000        0.5   0.000258  23.579104
max     0.967400      0.967400  100.000000        0.5   0.000262  23.646676
GLOBAL EMISSIONS: 0.000256847317908 ( 5.707718175733333e-06 each execution)
