        test_acc  balanced_acc        nfeat  max_alpha  emissions   duration
count  44.000000     44.000000    44.000000       44.0  44.000000  44.000000
mean    0.967155      0.967291  4932.590909        0.0   0.000084   7.707086
std     0.002948      0.002915     8.110625        0.0   0.000003   0.052905
min     0.959700      0.960300  4913.000000        0.0   0.000079   7.639027
25%     0.965600      0.965750  4928.000000        0.0   0.000082   7.671834
50%     0.967000      0.967150  4934.000000        0.0   0.000083   7.693182
75%     0.968700      0.968900  4938.250000        0.0   0.000086   7.722433
max     0.973400      0.973400  4946.000000        0.0   0.000089   7.844709
GLOBAL EMISSIONS: 8.281294095144788e-05 ( 1.8402875766988418e-06 each execution)
