        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.834717      0.825966  105.000000  3.000000e-01   0.000337  28.591018
std     0.053749      0.056679   38.127605  5.649373e-17   0.000066   1.704929
min     0.750000      0.726200   48.000000  3.000000e-01   0.000289  26.406747
25%     0.809500      0.791700   80.000000  3.000000e-01   0.000300  27.106897
50%     0.809500      0.818200   91.000000  3.000000e-01   0.000311  27.868472
75%     0.857100      0.857100  126.000000  3.000000e-01   0.000332  29.805102
max     1.000000      1.000000  197.000000  3.000000e-01   0.000531  32.303094
GLOBAL EMISSIONS: 0.000300895123508 ( 1.0029837450266668e-05 each execution)
