        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.834717      0.826214  107.241379  3.000000e-01   0.000306  27.539902
std     0.053749      0.055474   46.632036  5.649373e-17   0.000006   0.530222
min     0.750000      0.726200   40.000000  3.000000e-01   0.000294  26.647995
25%     0.809500      0.791700   79.000000  3.000000e-01   0.000301  27.178611
50%     0.809500      0.818200   92.000000  3.000000e-01   0.000305  27.490998
75%     0.857100      0.847200  133.000000  3.000000e-01   0.000311  27.842464
max     1.000000      1.000000  234.000000  3.000000e-01   0.000318  28.797771
GLOBAL EMISSIONS: 0.0003075081151851 ( 1.0250270506170002e-05 each execution)
