test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.8095,0.7981,82.0,0.05,0.0007644606050731,69.49102210998535
0.9,0.8901,61.0,0.05,0.000643268616488,59.4687762260437
0.8095,0.7857,35.0,0.05,0.0006668875422252,60.74351978302002
0.8095,0.7981,21.0,0.05,0.0006062517085918,55.91052317619324
0.9,0.8901,84.0,0.05,0.0009620402303009,87.87981677055359
0.8095,0.7857,49.0,0.05,0.0006798872549453,62.25520968437195
0.9048,0.9,68.0,0.05,0.0006579325870376,60.707383155822754
0.85,0.8452,20.0,0.05,0.0006394745736562,58.83596968650818
0.7143,0.6786,65.0,0.05,0.0005215895819762,47.70038843154907
0.8095,0.8167,144.0,0.05,0.0007313914543733,66.82933330535889
0.85,0.8333,37.0,0.05,0.0006364938888264,58.06513476371765
0.7619,0.7917,65.0,0.05,0.000617203705301,56.64028763771057
0.7619,0.75,71.0,0.05,0.0008752181071151,80.09214305877686
0.9,0.9333,68.0,0.05,0.0008285685253878,75.81373643875122
