        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.852948      0.847034   68.241379  4.000000e-01   0.000362  33.176066
std     0.049160      0.050489   20.910789  1.129875e-16   0.000006   0.562923
min     0.761900      0.780200   35.000000  4.000000e-01   0.000347  32.044903
25%     0.809500      0.798100   54.000000  4.000000e-01   0.000358  32.751425
50%     0.850000      0.845200   61.000000  4.000000e-01   0.000363  33.247164
75%     0.900000      0.888900   77.000000  4.000000e-01   0.000365  33.474574
max     1.000000      1.000000  127.000000  4.000000e-01   0.000380  34.546354
GLOBAL EMISSIONS: 0.0003557833426724 ( 1.1859444755746666e-05 each execution)
