        test_acc  balanced_acc       nfeat     max_alpha  emissions    duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000   44.000000
mean    0.920795      0.921520   99.636364  4.000000e-01   0.001569  116.760231
std     0.017750      0.017782    0.613450  1.684588e-16   0.000037    2.779301
min     0.865000      0.865300   98.000000  4.000000e-01   0.001499  111.940473
25%     0.905000      0.906750   99.000000  4.000000e-01   0.001547  115.252943
50%     0.920000      0.921500  100.000000  4.000000e-01   0.001570  117.006747
75%     0.931250      0.932725  100.000000  4.000000e-01   0.001594  118.543495
max     0.950000      0.950200  100.000000  4.000000e-01   0.001643  121.842703
GLOBAL EMISSIONS: 0.0015939006243796 ( 3.542001387510222e-05 each execution)
