        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.927955      0.928618  203.795455  2.000000e-01   0.001329  98.837402
std     0.016294      0.016302   17.282307  8.422938e-17   0.000004   0.021562
min     0.880000      0.880600  173.000000  2.000000e-01   0.001321  98.777114
25%     0.918750      0.919150  189.250000  2.000000e-01   0.001326  98.826136
50%     0.930000      0.930200  202.000000  2.000000e-01   0.001328  98.842942
75%     0.940000      0.940325  216.500000  2.000000e-01   0.001332  98.850779
max     0.955000      0.955400  242.000000  2.000000e-01   0.001338  98.883983
GLOBAL EMISSIONS: 0.0013256235925387 ( 2.9458302056415553e-05 each execution)
