        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.931932      0.932600  1078.522727  1.000000e-01   0.000888  66.007698
std     0.012769      0.012701   118.558295  4.211469e-17   0.000003   0.008212
min     0.900000      0.900200   834.000000  1.000000e-01   0.000882  65.993260
25%     0.925000      0.925300   964.000000  1.000000e-01   0.000885  66.001714
50%     0.930000      0.930200  1083.500000  1.000000e-01   0.000888  66.008078
75%     0.945000      0.945100  1161.750000  1.000000e-01   0.000890  66.011980
max     0.955000      0.955000  1300.000000  1.000000e-01   0.000894  66.031412
GLOBAL EMISSIONS: 0.0008902876917018 ( 1.9784170926706666e-05 each execution)
