        test_acc  balanced_acc       nfeat  max_alpha  emissions   duration
count  29.000000     29.000000   29.000000       29.0  29.000000  29.000000
mean    0.993697      0.995052  108.103448        0.5   0.000942  48.136299
std     0.008207      0.009104   13.371999        0.0   0.000199   2.472922
min     0.983300      0.954500   88.000000        0.5   0.000478  42.439204
25%     0.983300      0.990200  100.000000        0.5   0.000908  46.913228
50%     1.000000      1.000000  104.000000        0.5   0.001036  48.355022
75%     1.000000      1.000000  121.000000        0.5   0.001060  49.787507
max     1.000000      1.000000  138.000000        0.5   0.001114  52.222570
GLOBAL EMISSIONS: 0.0004783671533697 ( 1.594557177899e-05 each execution)
