        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  29.000000     29.000000   29.000000  2.900000e+01  29.000000  29.000000
mean    0.994262      0.995390  743.965517  3.000000e-01   0.000384  29.532884
std     0.008050      0.009099   84.848808  5.649373e-17   0.000122   2.541175
min     0.983300      0.954500  608.000000  3.000000e-01   0.000291  26.411605
25%     0.983300      0.990200  689.000000  3.000000e-01   0.000303  27.148280
50%     1.000000      1.000000  725.000000  3.000000e-01   0.000323  29.238428
75%     1.000000      1.000000  782.000000  3.000000e-01   0.000414  30.796375
max     1.000000      1.000000  930.000000  3.000000e-01   0.000658  35.988008
GLOBAL EMISSIONS: 0.0003123984744023 ( 1.0413282480076668e-05 each execution)
