test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.92,0.9207,11.0,0.05,0.0017182621497912,156.39467787742615
0.92,0.92,11.0,0.05,0.0015305718149984,138.8257348537445
0.89,0.8978,11.0,0.05,0.0014063174725405,127.7110207080841
0.895,0.8954,11.0,0.05,0.0013869730351647,126.25730109214784
0.915,0.9154,10.0,0.05,0.0014764554857115,133.66332459449768
0.925,0.9254,12.0,0.05,0.0014400337422188,130.75851273536682
0.945,0.9472,12.0,0.05,0.0013373582424814,121.15822196006776
0.88,0.8838,10.0,0.05,0.0014331901445925,130.27010011672974
0.905,0.907,12.0,0.05,0.00145114322469,132.01488399505615
0.89,0.8957,10.0,0.05,0.0013328048210875,121.07591199874878
0.895,0.8954,10.0,0.05,0.0016063065352724,146.1777789592743
0.9,0.9006,11.0,0.05,0.0013286169341219,120.52530598640442
0.91,0.9102,12.0,0.05,0.0014522840951059,131.77416276931763
0.93,0.9328,11.0,0.05,0.001663712490282,151.5889036655426
