test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
1.0,1.0,308.0,0.2,0.0002690145267927,21.430187463760376
0.9167,0.9091,323.0,0.2,0.0002665031447262,21.75864601135254
1.0,1.0,216.0,0.2,0.0002705430247841,21.94449257850647
0.9167,0.9062,313.0,0.2,0.0002759449203251,21.93845272064209
0.9583,0.95,306.0,0.2,0.0002730057830087,21.962183475494385
0.9583,0.9444,283.0,0.2,0.0002630625541394,21.542348861694336
0.9583,0.9444,259.0,0.2,0.0002673750865942,21.64793992042541
1.0,1.0,318.0,0.2,0.0002752688733902,22.48533010482788
0.9583,0.9444,287.0,0.2,0.0002891046378439,23.789620876312256
0.9583,0.9706,187.0,0.2,0.0002860501854784,23.19370198249817
0.9583,0.95,312.0,0.2,0.0002716187611966,21.829424381256104
0.9583,0.9444,258.0,0.2,0.000291722869531,23.433977603912357
0.9583,0.9444,229.0,0.2,0.0002696895954754,22.030370950698853
0.875,0.8643,281.0,0.2,0.0002839768137207,22.673571825027462
1.0,1.0,353.0,0.2,0.0002722291752978,22.47545599937439
0.9167,0.9062,253.0,0.2,0.000267525482865,21.574971437454224
0.9583,0.95,330.0,0.2,0.0002722380086388,21.852306604385376
1.0,1.0,260.0,0.2,0.0002607533292169,21.37605619430542
0.9167,0.9,241.0,0.2,0.0002660987078203,21.38009452819824
0.9583,0.9688,273.0,0.2,0.0002643386728152,21.677656412124637
1.0,1.0,303.0,0.2,0.0002837921697618,22.86325216293335
0.9167,0.9,290.0,0.2,0.0002736822802661,22.70036458969116
0.9583,0.9688,289.0,0.2,0.0002644079938377,21.35688424110413
0.9167,0.9062,225.0,0.2,0.0002778008587132,22.298413038253784
1.0,1.0,250.0,0.2,0.0002657466533586,21.525689125061035
0.9167,0.9091,267.0,0.2,0.0002686185968331,21.67811489105225
0.9167,0.9062,218.0,0.2,0.0002630642834646,21.306124210357662
0.9583,0.9444,226.0,0.2,0.0002684322212673,21.515297651290894
1.0,1.0,310.0,0.2,0.0002653400176767,21.524189710617065
1.0,1.0,267.0,0.2,0.0002659149539203,21.666121006011963
0.9583,0.9444,282.0,0.2,0.0002718948458258,21.780664920806885
0.9167,0.9111,263.0,0.2,0.0002696042537293,22.047495126724243
1.0,1.0,213.0,0.2,0.0002696585677992,22.22192358970642
1.0,1.0,202.0,0.2,0.0002926259721713,23.367658138275143
0.9167,0.9111,265.0,0.2,0.0002865877731677,23.529699087142944
0.9583,0.9444,264.0,0.2,0.0002698759242339,21.83305668830872
0.9583,0.9706,219.0,0.2,0.0002795894597225,22.82291412353516
0.9583,0.95,300.0,0.2,0.0002756483114746,22.309081077575684
0.9583,0.9444,247.0,0.2,0.0002739889271517,22.650391340255737
1.0,1.0,303.0,0.2,0.0002708341822518,22.229856491088867
0.9583,0.95,259.0,0.2,0.000267020424744,21.446202278137207
1.0,1.0,274.0,0.2,0.000263772330333,21.466110229492188
0.9583,0.9444,240.0,0.2,0.0002668316802987,21.684609174728397
0.9583,0.9688,256.0,0.2,0.0002762099654513,21.866186380386356
