        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.949805      0.942230  1607.613636  1.000000e-01   0.000141  13.004717
std     0.033100      0.036326   163.382447  4.211469e-17   0.000003   0.148511
min     0.875000      0.864300  1264.000000  1.000000e-01   0.000134  12.625974
25%     0.916700      0.909100  1510.500000  1.000000e-01   0.000138  12.912027
50%     0.958300      0.944400  1615.000000  1.000000e-01   0.000140  12.977035
75%     0.958300      0.954700  1700.500000  1.000000e-01   0.000143  13.126418
max     1.000000      1.000000  1982.000000  1.000000e-01   0.000148  13.273434
GLOBAL EMISSIONS: 0.0001392784127938 ( 3.095075839862222e-06 each execution)
