        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.952643      0.945052  732.727273  2.000000e-01   0.000208  19.167250
std     0.033116      0.036694   77.360937  8.422938e-17   0.000004   0.376187
min     0.875000      0.864300  561.000000  2.000000e-01   0.000197  18.302981
25%     0.916700      0.909875  689.750000  2.000000e-01   0.000207  19.147584
50%     0.958300      0.944400  721.000000  2.000000e-01   0.000208  19.274988
75%     0.958300      0.968800  777.750000  2.000000e-01   0.000211  19.392088
max     1.000000      1.000000  899.000000  2.000000e-01   0.000217  19.922070
GLOBAL EMISSIONS: 0.0002107275075973 ( 4.682833502162222e-06 each execution)
