        test_acc  balanced_acc   nfeat  max_alpha     emissions   duration
count  44.000000     44.000000    44.0       44.0  4.400000e+01  44.000000
mean    0.935600      0.926998  3571.0        0.0  7.937449e-07   0.108281
std     0.044429      0.045327     0.0        0.0  1.999884e-07   0.002903
min     0.833300      0.846200  3571.0        0.0  3.740466e-07   0.098427
25%     0.916700      0.900000  3571.0        0.0  6.093708e-07   0.107585
50%     0.958300      0.944400  3571.0        0.0  8.377935e-07   0.108807
75%     0.958300      0.950000  3571.0        0.0  9.314500e-07   0.109700
max     1.000000      1.000000  3571.0        0.0  1.150217e-06   0.114702
GLOBAL EMISSIONS: 1.1502174173452042e-06 ( 2.556038705211565e-08 each execution)
