        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.927264      0.936659   952.954545  3.000000e-01   0.000290  26.731749
std     0.071624      0.063706    75.625748  5.615292e-17   0.000004   0.352861
min     0.733300      0.750000   800.000000  3.000000e-01   0.000281  26.160310
25%     0.866700      0.900000   914.250000  3.000000e-01   0.000287  26.341648
50%     0.933300      0.944400   944.500000  3.000000e-01   0.000290  26.809596
75%     1.000000      1.000000   995.750000  3.000000e-01   0.000294  27.048605
max     1.000000      1.000000  1130.000000  3.000000e-01   0.000299  27.151366
GLOBAL EMISSIONS: 0.0002888374127972 ( 6.4186091732711115e-06 each execution)
