        test_acc  balanced_acc       nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.000000  4.400000e+01  44.000000  44.000000
mean    0.924234      0.934857  486.795455  4.000000e-01   0.000363  33.425470
std     0.068332      0.060066   50.940722  1.684588e-16   0.000005   0.276982
min     0.733300      0.750000  389.000000  4.000000e-01   0.000352  32.828122
25%     0.866700      0.900000  449.750000  4.000000e-01   0.000360  33.210165
50%     0.933300      0.944400  484.500000  4.000000e-01   0.000363  33.464609
75%     1.000000      1.000000  513.250000  4.000000e-01   0.000365  33.594716
max     1.000000      1.000000  606.000000  4.000000e-01   0.000375  34.369170
GLOBAL EMISSIONS: 0.0003692078930393 ( 8.204619845317778e-06 each execution)
