        test_acc  balanced_acc   nfeat  max_alpha     emissions   duration
count  44.000000     44.000000    44.0       44.0  4.400000e+01  44.000000
mean    0.893939      0.906180  4026.0        0.0  5.187604e-07   0.079639
std     0.091291      0.083993     0.0        0.0  1.975809e-07   0.001496
min     0.666700      0.693200  4026.0        0.0  2.848866e-07   0.074488
25%     0.866700      0.866100  4026.0        0.0  3.069349e-07   0.078716
50%     0.900000      0.918750  4026.0        0.0  5.291456e-07   0.079646
75%     1.000000      1.000000  4026.0        0.0  6.982510e-07   0.080305
max     1.000000      1.000000  4026.0        0.0  1.008269e-06   0.083328
GLOBAL EMISSIONS: 5.814116010100334e-07 ( 1.2920257800222965e-08 each execution)
