        test_acc  balanced_acc        nfeat     max_alpha  emissions   duration
count  44.000000     44.000000    44.000000  4.400000e+01  44.000000  44.000000
mean    0.927261      0.936005  2800.159091  1.000000e-01   0.000144  13.240557
std     0.071626      0.062556   213.509320  4.211469e-17   0.000004   0.141275
min     0.733300      0.750000  2101.000000  1.000000e-01   0.000137  12.997015
25%     0.916650      0.928125  2690.250000  1.000000e-01   0.000141  13.114022
50%     0.933300      0.944400  2818.000000  1.000000e-01   0.000143  13.250712
75%     1.000000      1.000000  2938.500000  1.000000e-01   0.000146  13.369593
max     1.000000      1.000000  3249.000000  1.000000e-01   0.000152  13.459848
GLOBAL EMISSIONS: 0.0001397652744675 ( 3.1058949881666667e-06 each execution)
