test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.915,0.9154,11.0,0.05,0.0016511130554492,149.51617074012756
0.91,0.9107,11.0,0.05,0.0014326653015256,129.91132068634033
0.905,0.912,11.0,0.05,0.0013992350234391,126.54019045829772
0.905,0.9054,11.0,0.05,0.0014963238034808,136.00942993164062
0.915,0.9154,10.0,0.05,0.001400066314456,126.9905424118042
0.92,0.92,10.0,0.05,0.0015759003528888,143.29580998420715
0.925,0.9285,11.0,0.05,0.0015346422333606,138.94933819770813
0.88,0.8838,10.0,0.05,0.0013156928944254,119.21734476089478
0.895,0.8982,12.0,0.05,0.0013769096881166,125.39777684211732
0.89,0.8957,10.0,0.05,0.0012400315024846,112.8434944152832
0.895,0.8954,10.0,0.05,0.001409994356518,127.43224883079527
0.9,0.9014,11.0,0.05,0.001346851586661,122.490736246109
0.905,0.905,10.0,0.05,0.0014833849985539,134.69361805915833
0.935,0.9371,11.0,0.05,0.0016138481622966,146.95256805419922
