        test_acc  balanced_acc  nfeat     max_alpha  emissions   duration
count  44.000000     44.000000   44.0  4.400000e+01       44.0  44.000000
mean    0.523750      0.528498  500.0  1.000000e-01       -1.0  24.378071
std     0.021610      0.024541    0.0  4.211469e-17        0.0   0.271751
min     0.475200      0.474500  500.0  1.000000e-01       -1.0  23.995864
25%     0.505200      0.510650  500.0  1.000000e-01       -1.0  24.108803
50%     0.525700      0.530700  500.0  1.000000e-01       -1.0  24.414474
75%     0.539575      0.546575  500.0  1.000000e-01       -1.0  24.612528
max     0.565200      0.579500  500.0  1.000000e-01       -1.0  24.819379
GLOBAL EMISSIONS: 1116.5886867046356 ( 24.81308192676968 each execution)
