test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.9211,0.9211,10.0,0.05,0.0019407234201121,176.719624042511
0.9211,0.9213,10.0,0.05,0.00436209394823,396.0086197853088
0.9289,0.9291,11.0,0.05,0.005044878960048,458.66458559036255
0.9134,0.9137,10.0,0.05,0.001730728107753,157.4891312122345
0.9237,0.9241,10.0,0.05,0.0027622817328568,250.3526475429535
0.916,0.9166,11.0,0.05,0.0062184694399483,563.821830034256
0.9241,0.9244,10.0,0.05,0.0049586709722507,449.2968785762787
0.9297,0.9298,11.0,0.05,0.0051779480526086,470.1715779304504
0.9225,0.9225,10.0,0.05,0.0042616035143673,386.9323625564575
0.9121,0.9122,10.0,0.05,0.0021284754982436,193.36598539352417
0.9306,0.9308,10.0,0.05,0.0028320426595298,256.9445803165436
0.9092,0.9096,10.0,0.05,0.0016107147928489,146.32615900039673
0.925,0.9251,10.0,0.05,0.0018994398277496,172.7609508037567
0.9138,0.9139,11.0,0.05,0.0043304478647177,392.95293140411377
