test_acc,balanced_acc,nfeat,max_alpha,emissions,duration
0.5896,0.6207,10.0,0.25,0.001363824378392,123.54513740539552
0.6623,0.6698,10.0,0.25,0.0018174563961974,165.06389379501343
0.4896,0.491,10.0,0.25,0.0024054535363791,218.82326221466064
0.5351,0.5387,10.0,0.25,0.0016141652692161,147.2372760772705
0.5299,0.5352,10.0,0.25,0.0011167483616248,101.61048913002014
0.5138,0.519,10.0,0.25,0.0018566800269575,168.99084281921387
0.5082,0.5082,0.0,0.25,0.003149696131552,286.531152009964
0.5091,0.5144,10.0,0.25,0.0024517368324472,223.45127964019773
0.526,0.5321,10.0,0.25,0.0017490850990611,159.16133403778076
0.5887,0.5972,10.0,0.25,0.0017984734152666,162.8564648628235
0.5662,0.567,10.0,0.25,0.0015818725443058,143.70599818229675
0.5441,0.5461,10.0,0.25,0.0023863887484644,216.73106503486636
0.5082,0.5082,0.0,0.25,0.0025060084930677,228.12253332138064
0.503,0.5063,10.0,0.25,0.0012421236118146,112.6673023700714
