        test_acc  balanced_acc   nfeat  max_alpha     emissions   duration
count  29.000000     29.000000    29.0       29.0  2.900000e+01  29.000000
mean    0.862066      0.880466  4026.0        0.0  5.293751e-07   0.072032
std     0.095835      0.089134     0.0        0.0  2.194653e-07   0.001271
min     0.600000      0.598200  4026.0        0.0  2.683400e-07   0.070196
25%     0.800000      0.850000  4026.0        0.0  3.018942e-07   0.071227
50%     0.866700      0.888900  4026.0        0.0  4.920737e-07   0.071594
75%     0.933300      0.944400  4026.0        0.0  7.345410e-07   0.072437
max     1.000000      1.000000  4026.0        0.0  9.000428e-07   0.075458
GLOBAL EMISSIONS: 5.393306264011764e-07 ( 1.797768754670588e-08 each execution)
